,index,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
108,44275,2023-wimbledon-2301,Iga Swiatek,Petra Martic,74.31666667,2,9,109,1,0,5,3,30,30,2,1,2,64,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.583,31.532,7,110,2,0,1
109,44276,2023-wimbledon-2301,Iga Swiatek,Petra Martic,75.06666667,2,9,110,1,0,5,3,40,30,2,2,1,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.834,7.764,2,92,1,0,1
110,44277,2023-wimbledon-2301,Iga Swiatek,Petra Martic,75.71666667,2,9,111,1,0,5,3,40,40,2,2,2,65,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.225,4.082,1,86,1,0,1
111,44278,2023-wimbledon-2301,Iga Swiatek,Petra Martic,76.41666667,2,9,112,1,0,5,3,40,AD,2,2,2,65,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.987,9.479,3,95,1,0,1
112,44279,2023-wimbledon-2301,Iga Swiatek,Petra Martic,77.1,2,9,113,1,0,5,4,0,0,2,1,2,65,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.867,13.133,1,113,1,0,0
113,44280,2023-wimbledon-2301,Iga Swiatek,Petra Martic,77.38333333,2,10,114,1,0,5,4,0,15,1,1,2,65,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.051,40.635,4,103,0,0,0
114,44281,2023-wimbledon-2301,Iga Swiatek,Petra Martic,78.08333333,2,10,115,1,0,5,4,0,30,1,2,2,65,50,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.904,20.266,6,77,0,0,0
115,44282,2023-wimbledon-2301,Iga Swiatek,Petra Martic,79.1,2,10,116,1,0,5,4,0,40,1,2,2,65,51,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,9.292,11.167,2,79,1,0,0
116,44283,2023-wimbledon-2301,Iga Swiatek,Petra Martic,79.93333333,2,10,117,1,0,5,5,0,0,1,1,2,65,52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,8.602,19.59,2,95,0,1,0
117,44284,2023-wimbledon-2301,Iga Swiatek,Petra Martic,80.7,2,11,118,1,0,5,5,0,15,2,1,2,65,53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973,1.159,1,99,2,1,-1
118,44285,2023-wimbledon-2301,Iga Swiatek,Petra Martic,81.26666667,2,11,119,1,0,5,5,0,30,2,2,2,65,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.345,3.774,1,97,2,0,0
119,44286,2023-wimbledon-2301,Iga Swiatek,Petra Martic,81.91666667,2,11,120,1,0,5,5,0,40,2,1,2,65,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,59.562,49.348,9,96,2,1,1
120,44287,2023-wimbledon-2301,Iga Swiatek,Petra Martic,82.71666667,2,11,121,1,0,5,5,15,40,2,2,1,66,55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.857,2.384,0,0,1,0,-1
121,44288,2023-wimbledon-2301,Iga Swiatek,Petra Martic,83.63333333,2,11,122,1,0,5,5,30,40,2,1,1,67,55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.123,9.42,4,110,1,0,0
122,44289,2023-wimbledon-2301,Iga Swiatek,Petra Martic,84.2,2,11,123,1,0,5,5,40,40,2,1,1,68,55,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.243,14.873,4,88,2,0,0
123,44290,2023-wimbledon-2301,Iga Swiatek,Petra Martic,84.76666667,2,11,124,1,0,5,5,AD,40,2,1,1,69,55,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.78,6.6,2,98,1,0,0
124,44291,2023-wimbledon-2301,Iga Swiatek,Petra Martic,85.25,2,11,125,1,0,6,5,0,0,2,1,1,70,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,9.617,11.078,2,106,1,0,0
125,44292,2023-wimbledon-2301,Iga Swiatek,Petra Martic,85.56666667,2,12,126,1,0,6,5,15,0,1,1,1,71,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.019,6.581,1,102,1,0,0
126,44293,2023-wimbledon-2301,Iga Swiatek,Petra Martic,85.96666667,2,12,127,1,0,6,5,30,0,1,1,1,72,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.415,17.914,3,109,1,0,0
127,44294,2023-wimbledon-2301,Iga Swiatek,Petra Martic,86.45,2,12,128,1,0,6,5,40,0,1,1,1,73,55,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.999,28.286,5,109,2,0,1
128,44295,2023-wimbledon-2301,Iga Swiatek,Petra Martic,87.01666667,2,12,129,1,0,6,5,40,15,1,2,2,73,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.952,94.922,10,80,1,0,0
129,44296,2023-wimbledon-2301,Iga Swiatek,Petra Martic,88.08333333,2,12,130,1,0,6,5,40,30,1,1,2,73,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.595,26.414,4,97,0,0,1
130,44297,2023-wimbledon-2301,Iga Swiatek,Petra Martic,88.68333333,2,12,131,2,0,7,5,0,0,1,1,1,74,57,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.661,27.64,3,92,0,0,0
0,44300,2023-wimbledon-2302,Magda Linette,Belinda Bencic,0,1,1,1,0,0,0,0,0,15,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-1
1,44301,2023-wimbledon-2302,Magda Linette,Belinda Bencic,0.416666667,1,1,2,0,0,0,0,0,30,1,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.531,7.093,0,0,1,1,0
2,44302,2023-wimbledon-2302,Magda Linette,Belinda Bencic,1.033333333,1,1,3,0,0,0,0,15,30,1,1,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.382,17.355,0,0,1,0,1
3,44303,2023-wimbledon-2302,Magda Linette,Belinda Bencic,1.566666667,1,1,4,0,0,0,0,30,30,1,1,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.727,11.457,0,0,2,1,0
4,44304,2023-wimbledon-2302,Magda Linette,Belinda Bencic,2.216666667,1,1,5,0,0,0,0,40,30,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.983,21.816,0,0,0,0,0
5,44305,2023-wimbledon-2302,Magda Linette,Belinda Bencic,2.766666667,1,1,6,0,0,1,0,0,0,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.923,5.799,0,0,1,1,0
6,44306,2023-wimbledon-2302,Magda Linette,Belinda Bencic,4.05,1,2,7,0,0,1,0,0,15,2,2,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.362,3.523,0,0,0,0,0
7,44307,2023-wimbledon-2302,Magda Linette,Belinda Bencic,4.9,1,2,8,0,0,1,0,15,15,2,2,1,5,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.814,0.767,0,0,0,1,-1
8,44308,2023-wimbledon-2302,Magda Linette,Belinda Bencic,5.716666667,1,2,9,0,0,1,0,15,30,2,1,2,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986,1.103,0,0,2,1,-1
9,44309,2023-wimbledon-2302,Magda Linette,Belinda Bencic,6.083333333,1,2,10,0,0,1,0,15,40,2,1,2,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.276,18.847,0,0,1,0,0
10,44310,2023-wimbledon-2302,Magda Linette,Belinda Bencic,6.683333333,1,2,11,0,0,1,0,30,40,2,1,1,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.763,6.979,0,0,1,0,1
11,44311,2023-wimbledon-2302,Magda Linette,Belinda Bencic,7.166666667,1,2,12,0,0,1,0,40,40,2,2,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.288,8.636,0,0,0,0,1
12,44312,2023-wimbledon-2302,Magda Linette,Belinda Bencic,8.05,1,2,13,0,0,1,0,40,AD,2,2,2,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.936,13.097,0,0,1,0,1
13,44313,2023-wimbledon-2302,Magda Linette,Belinda Bencic,8.716666667,1,2,14,0,0,1,0,40,40,2,2,1,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.415,26.334,0,0,2,0,0
14,44314,2023-wimbledon-2302,Magda Linette,Belinda Bencic,9.566666667,1,2,15,0,0,1,0,AD,40,2,1,1,9,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.184,3.213,0,0,2,0,0
15,44315,2023-wimbledon-2302,Magda Linette,Belinda Bencic,10.03333333,1,2,16,0,0,1,0,40,40,2,1,2,9,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.411,6.339,0,0,1,0,-1
16,44316,2023-wimbledon-2302,Magda Linette,Belinda Bencic,10.51666667,1,2,17,0,0,1,0,40,AD,2,1,2,9,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835,0.781,0,0,2,1,-1
17,44317,2023-wimbledon-2302,Magda Linette,Belinda Bencic,10.93333333,1,2,18,0,0,1,1,0,0,2,1,2,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.997,25.358,0,0,1,1,1
18,44318,2023-wimbledon-2302,Magda Linette,Belinda Bencic,11.75,1,3,19,0,0,1,1,15,0,1,1,1,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.993,33.591,0,0,1,0,0
19,44319,2023-wimbledon-2302,Magda Linette,Belinda Bencic,12.4,1,3,20,0,0,1,1,15,15,1,2,2,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.748,9.135,0,0,0,0,1
20,44320,2023-wimbledon-2302,Magda Linette,Belinda Bencic,13.08333333,1,3,21,0,0,1,1,30,15,1,2,1,11,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.762,20.894,0,0,0,0,1
21,44321,2023-wimbledon-2302,Magda Linette,Belinda Bencic,13.9,1,3,22,0,0,1,1,30,30,1,1,2,11,11,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.606,10.407,0,0,2,0,0
22,44322,2023-wimbledon-2302,Magda Linette,Belinda Bencic,14.38333333,1,3,23,0,0,1,1,30,40,1,1,2,11,12,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.621,14.346,0,0,1,0,1
23,44323,2023-wimbledon-2302,Magda Linette,Belinda Bencic,14.93333333,1,3,24,0,0,1,1,40,40,1,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.194,3.503,0,0,2,0,1
24,44324,2023-wimbledon-2302,Magda Linette,Belinda Bencic,15.38333333,1,3,25,0,0,1,1,40,AD,1,1,2,12,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.848,17.131,0,0,1,0,1
25,44325,2023-wimbledon-2302,Magda Linette,Belinda Bencic,15.86666667,1,3,26,0,0,1,1,40,40,1,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.979,3.985,0,0,2,1,1
26,44326,2023-wimbledon-2302,Magda Linette,Belinda Bencic,16.25,1,3,27,0,0,1,1,40,AD,1,1,2,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.886,4.713,0,0,1,0,0
27,44327,2023-wimbledon-2302,Magda Linette,Belinda Bencic,16.66666667,1,3,28,0,0,1,2,0,0,1,1,2,13,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,9.095,8.648,0,0,0,0,0
28,44328,2023-wimbledon-2302,Magda Linette,Belinda Bencic,17.11666667,1,4,29,0,0,1,2,15,0,2,2,1,14,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.865,4.042,0,0,1,1,-1
29,44329,2023-wimbledon-2302,Magda Linette,Belinda Bencic,17.81666667,1,4,30,0,0,1,2,30,0,2,2,1,15,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.491,1.127,0,0,,,-1
30,44330,2023-wimbledon-2302,Magda Linette,Belinda Bencic,18.45,1,4,31,0,0,1,2,30,15,2,1,2,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.576,8.103,0,0,1,0,0
31,44331,2023-wimbledon-2302,Magda Linette,Belinda Bencic,18.86666667,1,4,32,0,0,1,2,30,30,2,1,2,15,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.908,14.157,0,0,2,0,0
32,44332,2023-wimbledon-2302,Magda Linette,Belinda Bencic,19.38333333,1,4,33,0,0,1,2,30,40,2,1,2,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.398,12.577,0,0,2,1,1
33,44333,2023-wimbledon-2302,Magda Linette,Belinda Bencic,19.85,1,4,34,0,0,1,2,40,40,2,2,1,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.139,27.019,0,0,1,0,1
34,44334,2023-wimbledon-2302,Magda Linette,Belinda Bencic,20.6,1,4,35,0,0,1,2,AD,40,2,1,1,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.586,42.736,0,0,2,1,1
35,44335,2023-wimbledon-2302,Magda Linette,Belinda Bencic,21.38333333,1,4,36,0,0,1,2,40,40,2,1,2,17,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23.324,27.654,0,0,0,1,1
36,44336,2023-wimbledon-2302,Magda Linette,Belinda Bencic,22.05,1,4,37,0,0,1,2,AD,40,2,2,1,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.137,15.637,0,0,2,0,0
37,44337,2023-wimbledon-2302,Magda Linette,Belinda Bencic,22.8,1,4,38,0,0,1,2,40,40,2,1,2,18,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14.15,16.02,0,0,1,1,0
38,44338,2023-wimbledon-2302,Magda Linette,Belinda Bencic,23.48333333,1,4,39,0,0,1,2,40,AD,2,1,2,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.968,4.079,0,0,2,0,1
39,44339,2023-wimbledon-2302,Magda Linette,Belinda Bencic,23.86666667,1,4,40,0,0,1,3,0,0,2,2,2,18,22,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.038,15.567,0,0,2,0,0
40,44340,2023-wimbledon-2302,Magda Linette,Belinda Bencic,24.8,1,5,41,0,0,1,3,0,15,1,2,2,18,23,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.733,5.266,0,0,1,0,0
41,44341,2023-wimbledon-2302,Magda Linette,Belinda Bencic,25.7,1,5,42,0,0,1,3,15,15,1,1,1,19,23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661,1.026,0,0,2,0,-1
42,44342,2023-wimbledon-2302,Magda Linette,Belinda Bencic,26.05,1,5,43,0,0,1,3,30,15,1,1,1,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256,5.855,0,0,1,0,1
43,44343,2023-wimbledon-2302,Magda Linette,Belinda Bencic,26.36666667,1,5,44,0,0,1,3,40,15,1,1,1,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.493,12.735,0,0,1,0,0
44,44344,2023-wimbledon-2302,Magda Linette,Belinda Bencic,26.73333333,1,5,45,0,0,1,3,40,30,1,2,2,21,24,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.921,3.574,0,0,1,1,1
45,44345,2023-wimbledon-2302,Magda Linette,Belinda Bencic,27.35,1,5,46,0,0,2,3,0,0,1,1,1,22,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217,1.617,0,0,2,1,-1
46,44346,2023-wimbledon-2302,Magda Linette,Belinda Bencic,28.25,1,6,47,0,0,2,3,15,0,2,1,1,23,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.497,4.919,0,0,1,0,0
47,44347,2023-wimbledon-2302,Magda Linette,Belinda Bencic,28.66666667,1,6,48,0,0,2,3,15,15,2,2,2,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.118,13.133,0,0,1,0,0
48,44348,2023-wimbledon-2302,Magda Linette,Belinda Bencic,29.41666667,1,6,49,0,0,2,3,15,30,2,1,2,23,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40.411,27.341,0,0,1,0,0
49,44349,2023-wimbledon-2302,Magda Linette,Belinda Bencic,30.05,1,6,50,0,0,2,3,15,40,2,2,2,23,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.987,4.593,0,0,1,0,1
50,44350,2023-wimbledon-2302,Magda Linette,Belinda Bencic,30.68333333,1,6,51,0,0,2,4,0,0,2,1,2,23,28,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938,0.934,0,0,2,1,-1
51,44351,2023-wimbledon-2302,Magda Linette,Belinda Bencic,31.3,1,7,52,0,0,2,4,15,0,1,1,1,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.56,19.662,0,0,1,0,1
52,44352,2023-wimbledon-2302,Magda Linette,Belinda Bencic,31.78333333,1,7,53,0,0,2,4,30,0,1,1,1,25,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.031,3.376,0,0,2,0,1
53,44353,2023-wimbledon-2302,Magda Linette,Belinda Bencic,32.36666667,1,7,54,0,0,2,4,40,0,1,2,1,26,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.445,8.582,0,0,2,0,0
54,44354,2023-wimbledon-2302,Magda Linette,Belinda Bencic,32.95,1,7,55,0,0,3,4,0,0,1,2,1,27,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.206,2.933,0,0,1,0,0
55,44355,2023-wimbledon-2302,Magda Linette,Belinda Bencic,33.76666667,1,8,56,0,0,3,4,15,0,2,2,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.291,10.998,0,0,0,0,1
56,44356,2023-wimbledon-2302,Magda Linette,Belinda Bencic,34.45,1,8,57,0,0,3,4,15,15,2,1,2,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112,1.3,0,0,2,0,-1
57,44357,2023-wimbledon-2302,Magda Linette,Belinda Bencic,34.98333333,1,8,58,0,0,3,4,30,15,2,2,1,29,29,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.989,1.213,0,0,2,1,-1
58,44358,2023-wimbledon-2302,Magda Linette,Belinda Bencic,35.63333333,1,8,59,0,0,3,4,40,15,2,2,1,30,29,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.966,2.635,0,0,1,1,-1
59,44359,2023-wimbledon-2302,Magda Linette,Belinda Bencic,36.53333333,1,8,60,0,0,3,4,40,30,2,1,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.519,4.101,0,0,1,0,1
60,44360,2023-wimbledon-2302,Magda Linette,Belinda Bencic,36.86666667,1,8,61,0,0,3,4,40,40,2,1,2,30,31,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,9.025,9.152,0,0,2,0,0
61,44361,2023-wimbledon-2302,Magda Linette,Belinda Bencic,37.36666667,1,8,62,0,0,3,4,40,AD,2,2,2,30,32,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.999,29.932,0,0,1,0,0
62,44362,2023-wimbledon-2302,Magda Linette,Belinda Bencic,38.43333333,1,8,63,0,0,3,5,0,0,2,1,2,30,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.446,11.325,0,0,2,0,0
63,44363,2023-wimbledon-2302,Magda Linette,Belinda Bencic,39.85,1,9,64,0,0,3,5,0,15,1,1,2,30,34,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.843,27.106,0,0,1,0,1
64,44364,2023-wimbledon-2302,Magda Linette,Belinda Bencic,40.43333333,1,9,65,0,0,3,5,0,30,1,2,2,30,35,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.229,4.762,0,0,2,0,1
65,44365,2023-wimbledon-2302,Magda Linette,Belinda Bencic,41.1,1,9,66,0,0,3,5,0,40,1,2,2,30,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.975,4.344,0,0,0,1,1
66,44366,2023-wimbledon-2302,Magda Linette,Belinda Bencic,41.78333333,1,9,67,0,1,3,6,0,0,1,1,2,30,37,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,5.563,7.865,0,0,2,1,0
67,44367,2023-wimbledon-2302,Magda Linette,Belinda Bencic,42,2,1,68,0,1,0,0,15,0,2,2,1,31,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.535,8.644,0,0,0,0,1
68,44368,2023-wimbledon-2302,Magda Linette,Belinda Bencic,42.66666667,2,1,69,0,1,0,0,15,15,2,1,2,31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.679,16.912,0,0,2,0,1
69,44369,2023-wimbledon-2302,Magda Linette,Belinda Bencic,43.18333333,2,1,70,0,1,0,0,30,15,2,2,1,32,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.943,5.578,0,0,1,0,1
70,44370,2023-wimbledon-2302,Magda Linette,Belinda Bencic,43.83333333,2,1,71,0,1,0,0,40,15,2,2,1,33,38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.996,35.778,0,0,2,0,1
71,44371,2023-wimbledon-2302,Magda Linette,Belinda Bencic,44.76666667,2,1,72,0,1,0,0,40,30,2,1,2,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.173,4.047,0,0,2,1,1
72,44372,2023-wimbledon-2302,Magda Linette,Belinda Bencic,45.51666667,2,1,73,0,1,0,0,40,40,2,2,2,33,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.226,7.843,0,0,1,0,0
73,44373,2023-wimbledon-2302,Magda Linette,Belinda Bencic,46.26666667,2,1,74,0,1,0,0,AD,40,2,1,1,34,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.959,20.346,0,0,2,0,1
74,44374,2023-wimbledon-2302,Magda Linette,Belinda Bencic,46.88333333,2,1,75,0,1,0,0,40,40,2,2,2,34,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,54.493,47.556,0,0,1,0,0
75,44375,2023-wimbledon-2302,Magda Linette,Belinda Bencic,48.11666667,2,1,76,0,1,0,0,40,AD,2,1,2,34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.791,4.287,0,0,2,1,0
76,44376,2023-wimbledon-2302,Magda Linette,Belinda Bencic,48.55,2,1,77,0,1,0,1,0,0,2,1,2,34,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.425,6.137,0,0,2,1,1
77,44377,2023-wimbledon-2302,Magda Linette,Belinda Bencic,49.8,2,2,78,0,1,0,1,0,15,1,1,2,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.478,14.82,0,0,1,0,0
78,44378,2023-wimbledon-2302,Magda Linette,Belinda Bencic,50.35,2,2,79,0,1,0,1,0,30,1,1,2,34,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.939,7.891,0,0,2,0,0
79,44379,2023-wimbledon-2302,Magda Linette,Belinda Bencic,50.76666667,2,2,80,0,1,0,1,15,30,1,1,1,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.662,7.433,0,0,2,0,1
80,44380,2023-wimbledon-2302,Magda Linette,Belinda Bencic,51.18333333,2,2,81,0,1,0,1,15,40,1,1,2,35,46,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,5.151,0,0,1,1,1
81,44381,2023-wimbledon-2302,Magda Linette,Belinda Bencic,51.55,2,2,82,0,1,0,2,0,0,1,1,2,35,47,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.949,5.641,0,0,1,1,1
82,44382,2023-wimbledon-2302,Magda Linette,Belinda Bencic,52.25,2,3,83,0,1,0,2,0,15,2,1,2,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0.917,0,0,2,0,-1
83,44383,2023-wimbledon-2302,Magda Linette,Belinda Bencic,52.66666667,2,3,84,0,1,0,2,15,15,2,1,1,36,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.919,9.265,0,0,1,0,0
84,44384,2023-wimbledon-2302,Magda Linette,Belinda Bencic,53.13333333,2,3,85,0,1,0,2,15,30,2,1,2,36,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.976,4.002,0,0,1,1,0
